x	ch0	ch1	ch2	ch3
2474	916	24409	913	24414
2475	916	24409	913	24414
2476	916	24410	913	24415
2477	916	24409	913	24414
2478	916	24409	913	24415
2479	915	24409	913	24414
2480	916	24410	913	24415
2481	916	24409	913	24414
2482	916	24409	913	24414
2483	916	24409	913	24414
2484	916	24410	913	24414
2485	916	24410	913	24414
2486	916	24408	913	24414
2487	916	24409	913	24414
2488	916	24408	913	24414
2489	916	24409	914	24414
2490	916	24410	913	24414
2491	916	24410	913	24414
2492	916	24408	914	24414
2493	915	24410	913	24414
2494	916	24409	912	24414
2495	916	24409	913	24413
2496	916	24410	913	24415
2497	916	24410	914	24415
2498	916	24410	914	24415
2499	916	24409	913	24415
2500	916	24410	913	24414
2501	916	24409	913	24415
2502	916	24410	913	24415
2503	916	24410	913	24414
2504	916	24410	913	24415
2505	916	24410	913	24415
2506	916	24409	913	24414
2507	916	24410	913	24415
2508	916	24409	913	24415
2509	916	24410	912	24414
2510	916	24408	913	24414
2511	916	24410	913	24414
2512	916	24409	913	24415
2513	916	24409	913	24415
2514	916	24410	913	24414
2515	916	24409	913	24414
2516	916	24410	913	24414
2517	916	24409	913	24414
2518	916	24408	913	24414
2519	916	24411	914	24415
2520	915	24410	913	24415
2521	916	24410	913	24414
2522	916	24410	913	24415
2523	916	24409	912	24414
2524	915	24409	913	24413
2525	915	24410	912	24415
2526	916	24409	913	24415
2527	917	24409	913	24414
2528	916	24410	913	24415
2529	916	24410	913	24414
2530	916	24409	913	24414
2531	916	24409	913	24415
2532	916	24409	913	24414
2533	916	24410	914	24415
2534	916	24409	913	24415
2535	916	24409	913	24414
2536	916	24409	913	24415
2537	916	24409	912	24415
2538	916	24409	913	24414
2539	916	24409	913	24414
2540	916	24409	914	24414
2541	916	24410	913	24414
2542	916	24409	913	24415
2543	915	24410	913	24414
2544	916	24410	912	24415
2545	916	24410	913	24415
2546	916	24410	913	24415
2547	916	24409	913	24414
2548	916	24410	913	24415
2549	916	24410	913	24415
2550	916	24409	913	24415
2551	916	24410	913	24414
2552	916	24409	913	24415
2553	916	24409	913	24414
2554	916	24410	913	24415
2555	916	24410	913	24415
2556	916	24410	913	24415
2557	916	24410	913	24415
2558	916	24410	913	24414
2559	916	24409	913	24414
2560	1013	24311	1011	24316
2561	1014	24310	1011	24315
2562	1014	24310	1012	24315
2563	1014	24310	1011	24315
2564	1014	24310	1012	24315
2565	1014	24310	1012	24316
2566	1014	24310	1011	24316
2567	1014	24310	1011	24315
2568	1014	24310	1011	24315
2569	1014	24310	1011	24316
2570	1014	24311	1012	24315
2571	1014	24310	1011	24316
2572	1014	24311	1011	24316
2573	1014	24310	1011	24316
2574	1014	24310	1011	24315
2575	1014	24310	1011	24315
2576	1014	24310	1011	24315
2577	1015	24310	1012	24316
2578	1014	24311	1011	24315
2579	1014	24310	1012	24315
2580	1015	24310	1011	24315
2581	1014	24310	1011	24315
2582	1014	24310	1011	24315
2583	1014	24310	1011	24315
2584	1014	24311	1011	24315
2585	1014	24310	1011	24316
2586	1014	24311	1012	24315
2587	1015	24311	1011	24315
2588	1014	24310	1011	24314
2589	1014	24311	1011	24316
2590	1014	24311	1011	24316
2591	1014	24310	1011	24316
2592	1014	24311	1012	24316
2593	1015	24311	1012	24316
2594	1014	24311	1012	24315
2595	1014	24311	1011	24316
2596	1014	24311	1011	24316
2597	1014	24311	1011	24316
2598	1014	24311	1011	24316
2599	1015	24311	1012	24316
2600	1014	24310	1012	24316
2601	1015	24311	1011	24316
2602	1014	24311	1011	24315
2603	1014	24310	1011	24315
2604	1014	24310	1012	24315
2605	1014	24310	1011	24315
2606	1014	24310	1011	24316
2607	1014	24311	1011	24316
2608	1014	24310	1012	24316
2609	1015	24311	1012	24316
2610	1014	24310	1011	24315
2611	1014	24311	1011	24315
2612	1014	24311	1011	24316
2613	1014	24311	1011	24316
2614	1014	24311	1011	24316
2615	1015	24310	1011	24316
2616	1014	24311	1011	24316
2617	1014	24309	1011	24315
2618	1014	24311	1011	24315
2619	1014	24311	1011	24316
2620	1014	24310	1011	24316
2621	1014	24311	1011	24316
2622	1015	24311	1011	24316
2623	1015	24311	1011	24315
2624	1014	24311	1011	24315
2625	1014	24310	1011	24315
2626	1014	24310	1011	24315
2627	1014	24311	1011	24316
2628	1014	24310	1012	24315
2629	1014	24311	1011	24316
2630	1015	24311	1011	24316
2631	1015	24311	1011	24315
2632	1014	24310	1011	24315
2633	1014	24310	1011	24315
2634	1014	24310	1012	24315
2635	1014	24310	1012	24317
2636	1015	24311	1011	24316
2637	1014	24312	1012	24316
2638	1014	24311	1012	24316
2639	1014	24310	1010	24316
2640	1014	24311	1011	24316
2641	1014	24311	1011	24316
2642	1014	24311	1011	24316
2643	1014	24311	1011	24316
2644	1014	24311	1012	24316
2645	1014	24312	1011	24316
2646	1014	24310	1011	24316
2647	1014	24311	1011	24316
2648	1014	24311	1011	24316
2649	1014	24310	1011	24316
2650	1014	24312	1012	24316
2651	1014	24311	1011	24316
2652	1014	24311	1011	24315
2653	1014	24311	1011	24316
2654	1014	24310	1011	24316
2655	1015	24310	1011	24315
2656	1013	24311	1011	24315
2657	1014	24310	1011	24316
2658	1014	24310	1012	24315
2659	1014	24311	1011	24316
2660	1015	24311	1011	24316
2661	1014	24311	1011	24315
2662	1014	24311	1011	24316
2663	1014	24311	1011	24315
2664	1014	24310	1010	24316
2665	1014	24311	1011	24316
2666	1014	24312	1011	24316
2667	1014	24311	1011	24316
2668	1014	24310	1012	24315
2669	1014	24311	1011	24315
2670	1014	24310	1010	24316
2671	1015	24310	1011	24316
2672	1014	24311	1012	24316
2673	1015	24311	1011	24316
2674	1014	24311	1011	24315
2675	1014	24310	1011	24315
2676	1014	24311	1012	24316
2677	1014	24311	1011	24316
2678	1014	24310	1011	24316
2679	1014	24311	1011	24315
2680	1015	24310	1011	24315
2681	1014	24310	1011	24316
2682	1014	24312	1011	24316
2683	1014	24312	1011	24316
2684	1014	24310	1011	24316
2685	1014	24311	1011	24316
2686	1014	24311	1011	24316
2687	1015	24311	1012	24316
2688	1014	24312	1011	24316
2689	1014	24312	1011	24316
2690	1014	24311	1011	24316
2691	1014	24311	1011	24316
2692	1014	24310	1011	24316
2693	1014	24311	1011	24316
2694	1014	24312	1011	24316
2695	1015	24312	1012	24316
2696	1014	24312	1012	24316
2697	1014	24311	1011	24315
2698	1014	24311	1011	24316
2699	1014	24310	1011	24316
2700	1014	24310	1011	24316
2701	1014	24311	1012	24316
2702	1014	24311	1011	24316
2703	1014	24311	1012	24316
2704	1014	24311	1011	24315
2705	1014	24311	1011	24317
2706	1014	24311	1011	24317
2707	1014	24311	1010	24316
2708	1014	24311	1011	24316
2709	1014	24312	1012	24316
2710	1014	24310	1011	24316
2711	1015	24312	1012	24316
2712	1014	24311	1012	24316
2713	1014	24311	1011	24316
2714	1014	24311	1011	24316
2715	1014	24311	1011	24316
2716	1015	24311	1011	24316
2717	1014	24312	1012	24316
2718	1014	24311	1011	24316
2719	1015	24311	1011	24316
2720	1014	24311	1011	24316
2721	1014	24310	1011	24315
2722	1014	24311	1011	24315
2723	1015	24312	1011	24316
2724	1014	24311	1012	24316
2725	1014	24310	1011	24316
2726	1014	24311	1011	24316
2727	1015	24310	1011	24315
2728	1014	24310	1011	24316
2729	1014	24312	1011	24317
2730	1014	24311	1012	24317
2731	1014	24311	1011	24317
2732	1015	24312	1012	24317
2733	1014	24312	1012	24316
2734	1014	24311	1011	24317
2735	1014	24311	1011	24316
2736	1014	24312	1011	24316
2737	1014	24311	1011	24317
2738	1014	24312	1012	24316
2739	1014	24311	1012	24316
2740	1015	24312	1011	24317
2741	1015	24312	1011	24316
2742	1014	24311	1011	24316
2743	1014	24311	1011	24316
2744	1014	24311	1011	24315
2745	1015	24311	1011	24315
2746	1015	24311	1011	24317
2747	1015	24311	1011	24316
2748	1014	24312	1011	24316
2749	1014	24310	1011	24315
2750	1014	24311	1011	24316
2751	1015	24311	1011	24316
2752	1014	24312	1012	24317
2753	1014	24312	1011	24317
2754	1014	24312	1011	24317
2755	1015	24311	1012	24316
2756	1014	24311	1011	24316
2757	1014	24311	1010	24316
2758	1014	24312	1011	24317
2759	1014	24311	1011	24316
2760	1014	24311	1011	24316
2761	1014	24311	1012	24316
2762	1015	24312	1012	24316
2763	1014	24311	1012	24316
2764	1014	24311	1011	24316
2765	1014	24311	1011	24316
2766	1014	24311	1011	24316
2767	1014	24311	1011	24316
2768	1014	24311	1012	24316
2769	1015	24311	1011	24316
2770	1015	24311	1011	24316
2771	1014	24311	1011	24316
2772	1014	24311	1011	24316
2773	1015	24311	1011	24316
2774	1013	24311	1011	24316
2775	1015	24313	1012	24317
2776	1014	24312	1011	24317
2777	1014	24312	1011	24317
2778	1014	24311	1011	24317
2779	1014	24311	1011	24317
2780	1014	24311	1011	24316
2781	1014	24312	1012	24317
2782	1014	24312	1011	24317
2783	1015	24312	1011	24317
2784	1014	24312	1011	24317
2785	1014	24312	1011	24316
2786	1014	24312	1011	24316
2787	1014	24312	1011	24317
2788	1015	24311	1011	24317
2789	1014	24312	1012	24317
2790	1014	24312	1011	24317
2791	1014	24311	1012	24316
2792	1014	24311	1011	24316
2793	1014	24312	1011	24316
2794	1014	24311	1011	24316
2795	1014	24311	1010	24315
2796	1014	24312	1011	24316
2797	1015	24311	1012	24316
2798	1014	24311	1011	24317
2799	1014	24312	1011	24317
2800	1014	24312	1011	24316
2801	1014	24311	1011	24317
2802	1013	24312	1011	24316
2803	1014	24311	1011	24317
2804	1014	24312	1011	24317
2805	1014	24311	1012	24317
2806	1014	24312	1011	24317
2807	1015	24312	1011	24316
2808	1014	24312	1011	24316
2809	1014	24311	1011	24316
2810	1014	24312	1011	24317
2811	1014	24312	1011	24317
2812	1014	24311	1011	24317
2813	1015	24311	1012	24315
2814	1014	24311	1011	24315
2815	1014	24311	1011	24316
2816	1112	24212	1109	24217
2817	1112	24212	1109	24217
2818	1112	24212	1110	24218
2819	1113	24212	1109	24217
2820	1112	24212	1109	24217
2821	1113	24211	1108	24217
2822	1112	24213	1109	24218
2823	1112	24213	1109	24218
2824	1111	24212	1109	24218
2825	1111	24212	1109	24218
2826	1113	24213	1109	24218
2827	1112	24213	1109	24218
2828	1112	24213	1109	24218
2829	1112	24213	1109	24218
2830	1112	24213	1109	24218
2831	1113	24213	1109	24218
2832	1112	24212	1109	24217
2833	1113	24213	1110	24218
2834	1112	24213	1109	24218
2835	1112	24213	1109	24218
2836	1112	24213	1109	24218
2837	1112	24212	1109	24217
2838	1112	24212	1109	24217
2839	1112	24212	1109	24218
2840	1112	24213	1109	24218
2841	1112	24213	1109	24218
2842	1112	24213	1109	24218
2843	1112	24213	1110	24217
2844	1112	24212	1109	24217
2845	1112	24213	1109	24218
2846	1112	24213	1109	24218
2847	1112	24213	1110	24218
2848	1113	24213	1109	24218
2849	1112	24213	1109	24217
2850	1112	24213	1110	24218
2851	1112	24213	1109	24219
2852	1112	24213	1109	24217
2853	1112	24212	1109	24217
2854	1111	24212	1109	24218
2855	1113	24213	1109	24217
2856	1112	24213	1110	24218
2857	1112	24213	1109	24218
2858	1113	24213	1109	24217
2859	1112	24213	1109	24217
2860	1112	24212	1109	24217
2861	1112	24213	1109	24217
2862	1113	24213	1109	24217
2863	1112	24213	1110	24217
2864	1113	24212	1110	24218
2865	1113	24213	1109	24218
2866	1112	24213	1110	24218
2867	1112	24212	1109	24217
2868	1112	24213	1109	24218
2869	1112	24214	1109	24219
2870	1112	24213	1109	24219
2871	1113	24214	1109	24218
2872	1113	24213	1110	24218
2873	1112	24212	1109	24218
2874	1112	24213	1109	24218
2875	1112	24213	1110	24218
2876	1112	24213	1110	24218
2877	1113	24213	1109	24219
2878	1113	24213	1109	24218
2879	1113	24213	1110	24218
2880	1113	24213	1109	24218
2881	1112	24213	1110	24218
2882	1112	24213	1109	24218
2883	1112	24213	1109	24218
2884	1112	24214	1110	24218
2885	1113	24213	1109	24218
2886	1113	24213	1110	24219
2887	1112	24214	1109	24218
2888	1112	24212	1109	24218
2889	1112	24213	1109	24218
2890	1112	24213	1109	24218
2891	1112	24213	1110	24219
2892	1113	24214	1109	24219
2893	1112	24213	1109	24219
2894	1112	24213	1110	24218
2895	1112	24212	1110	24218
2896	1112	24212	1109	24217
2897	1112	24213	1109	24219
2898	1112	24214	1110	24219
2899	1113	24213	1109	24218
2900	1113	24213	1109	24218
2901	1113	24213	1110	24218
2902	1112	24212	1109	24218
2903	1113	24212	1109	24217
2904	1112	24213	1110	24218
2905	1112	24212	1109	24218
2906	1113	24213	1110	24218
2907	1113	24213	1110	24217
2908	1112	24213	1109	24218
2909	1113	24213	1109	24218
2910	1112	24212	1109	24218
2911	1112	24213	1109	24218
2912	1112	24213	1109	24218
2913	1113	24213	1109	24218
2914	1113	24212	1109	24217
2915	1112	24214	1109	24218
2916	1112	24214	1109	24219
2917	1112	24213	1109	24218
2918	1112	24213	1109	24218
2919	1112	24213	1109	24218
2920	1112	24212	1109	24219
2921	1112	24214	1109	24218
2922	1113	24214	1109	24218
2923	1113	24213	1109	24218
2924	1112	24213	1109	24218
2925	1112	24212	1109	24217
2926	1112	24213	1110	24218
2927	1112	24213	1109	24218
2928	1112	24213	1110	24218
2929	1112	24213	1109	24218
2930	1112	24213	1109	24218
2931	1113	24212	1109	24217
2932	1112	24213	1109	24218
2933	1112	24213	1109	24218
2934	1112	24213	1109	24218
2935	1112	24213	1110	24218
2936	1113	24213	1110	24218
2937	1112	24212	1110	24217
2938	1112	24214	1109	24218
2939	1112	24213	1109	24218
2940	1112	24213	1109	24217
2941	1112	24213	1109	24218
2942	1112	24213	1110	24218
2943	1113	24213	1110	24218
2944	1112	24214	1109	24218
2945	1112	24213	1109	24218
2946	1113	24213	1109	24218
2947	1112	24213	1109	24218
2948	1112	24213	1109	24218
2949	1112	24212	1109	24219
2950	1112	24213	1110	24219
2951	1112	24214	1109	24218
2952	1113	24213	1110	24218
2953	1112	24212	1109	24217
2954	1113	24212	1109	24217
2955	1112	24212	1109	24218
2956	1112	24213	1109	24218
2957	1113	24213	1109	24218
2958	1112	24213	1110	24218
2959	1113	24213	1110	24218
2960	1112	24213	1109	24217
2961	1112	24213	1109	24219
2962	1112	24214	1109	24218
2963	1113	24213	1109	24219
2964	1112	24214	1110	24218
2965	1113	24214	1109	24218
2966	1112	24213	1110	24218
2967	1112	24214	1109	24219
2968	1112	24214	1110	24218
2969	1112	24213	1110	24218
2970	1113	24214	1109	24219
2971	1112	24214	1110	24219
2972	1113	24213	1109	24219
2973	1113	24213	1109	24219
2974	1112	24213	1110	24219
2975	1112	24213	1109	24218
2976	1111	24213	1109	24218
2977	1112	24213	1109	24218
2978	1112	24212	1109	24218
2979	1112	24213	1109	24219
2980	1112	24213	1109	24218
2981	1112	24214	1109	24219
2982	1113	24213	1109	24218
2983	1112	24213	1109	24218
2984	1112	24212	1109	24219
2985	1112	24213	1109	24218
2986	1112	24214	1110	24219
2987	1113	24213	1110	24219
2988	1112	24213	1110	24219
2989	1113	24213	1109	24218
2990	1112	24213	1110	24218
2991	1112	24214	1109	24219
2992	1112	24213	1110	24218
2993	1112	24214	1109	24219
2994	1113	24214	1109	24219
2995	1112	24213	1109	24218
2996	1112	24214	1109	24219
2997	1112	24213	1109	24219
2998	1112	24213	1109	24218
2999	1112	24213	1109	24217
3000	1112	24213	1110	24218
3001	1113	24212	1109	24217
3002	1113	24214	1109	24218
3003	1113	24213	1110	24219
3004	1112	24214	1109	24217
3005	1112	24213	1109	24218
3006	1112	24212	1109	24218
3007	1112	24212	1109	24218
3008	1113	24214	1110	24219
3009	1112	24215	1110	24220
3010	1113	24214	1110	24219
3011	1112	24214	1110	24219
3012	1112	24214	1109	24218
3013	1112	24213	1109	24219
3014	1112	24214	1109	24219
3015	1112	24214	1109	24219
3016	1113	24214	1110	24219
3017	1113	24214	1110	24219
3018	1112	24213	1109	24219
3019	1112	24212	1109	24219
3020	1112	24214	1109	24218
3021	1112	24213	1109	24218
3022	1112	24213	1109	24219
3023	1113	24214	1109	24218
3024	1112	24213	1110	24218
3025	1113	24213	1109	24219
3026	1113	24214	1109	24219
3027	1112	24213	1109	24219
3028	1112	24213	1109	24218
3029	1112	24213	1109	24218
3030	1112	24213	1109	24218
3031	1113	24214	1110	24220
3032	1113	24214	1110	24220
3033	1112	24214	1110	24218
3034	1112	24214	1109	24219
3035	1112	24213	1109	24218
3036	1112	24213	1109	24218
3037	1113	24214	1109	24220
3038	1112	24214	1109	24219
3039	1113	24214	1109	24219
3040	1112	24214	1109	24219
3041	1112	24213	1109	24218
3042	1113	24213	1109	24219
3043	1112	24213	1109	24219
3044	1112	24214	1109	24218
3045	1113	24213	1110	24219
3046	1113	24213	1110	24219
3047	1113	24214	1110	24218
3048	1113	24212	1109	24219
3049	1112	24213	1109	24218
3050	1112	24213	1109	24218
3051	1112	24213	1109	24218
3052	1112	24213	1109	24218
3053	1112	24213	1109	24218
3054	1113	24213	1110	24219
3055	1112	24215	1109	24219
3056	1112	24214	1109	24219
3057	1112	24214	1109	24219
3058	1112	24214	1109	24219
3059	1112	24215	1110	24219
3060	1113	24215	1109	24220
3061	1113	24214	1110	24220
3062	1112	24214	1110	24219
3063	1112	24214	1109	24219
3064	1112	24214	1109	24219
3065	1112	24214	1109	24218
3066	1112	24214	1109	24219
3067	1113	24214	1110	24219
3068	1113	24214	1109	24219
3069	1113	24214	1109	24219
3070	1112	24213	1109	24218
3071	1112	24214	1109	24218
3072	1210	24115	1207	24119
3073	1210	24114	1207	24119
3074	1210	24114	1207	24119
3075	1210	24114	1207	24120
3076	1210	24114	1207	24119
3077	1210	24114	1207	24120
3078	1210	24114	1207	24120
3079	1210	24115	1207	24119
3080	1210	24115	1207	24119
3081	1210	24115	1207	24120
3082	1211	24115	1207	24120
3083	1210	24114	1208	24120
3084	1210	24116	1207	24120
3085	1210	24115	1208	24120
3086	1210	24115	1208	24120
3087	1210	24114	1207	24119
3088	1210	24114	1207	24120
3089	1211	24115	1207	24120
3090	1211	24115	1207	24120
3091	1211	24115	1208	24120
3092	1210	24114	1207	24119
3093	1210	24114	1207	24119
3094	1210	24114	1208	24119
3095	1210	24114	1207	24120
3096	1211	24114	1208	24120
3097	1211	24114	1207	24119
3098	1210	24114	1207	24119
3099	1211	24114	1208	24119
3100	1210	24114	1208	24119
3101	1210	24115	1207	24120
3102	1210	24115	1207	24120
3103	1210	24115	1208	24120
3104	1211	24115	1208	24120
3105	1211	24115	1208	24119
3106	1211	24115	1207	24119
3107	1211	24115	1207	24120
3108	1210	24114	1208	24119
3109	1211	24114	1207	24120
3110	1210	24114	1208	24120
3111	1210	24115	1207	24120
3112	1211	24114	1207	24120
3113	1211	24115	1208	24120
3114	1210	24114	1207	24119
3115	1210	24114	1207	24120
3116	1210	24114	1207	24120
3117	1210	24114	1207	24120
3118	1211	24114	1208	24120
3119	1210	24115	1208	24120
3120	1211	24114	1207	24119
3121	1210	24114	1207	24118
3122	1210	24115	1207	24119
3123	1210	24113	1208	24119
3124	1210	24114	1207	24120
3125	1211	24115	1208	24120
3126	1210	24114	1208	24120
3127	1210	24115	1207	24120
3128	1211	24115	1208	24120
3129	1210	24114	1207	24118
3130	1210	24114	1207	24119
3131	1210	24114	1207	24119
3132	1210	24115	1208	24120
3133	1211	24115	1207	24120
3134	1211	24114	1208	24120
3135	1210	24114	1208	24119
3136	1210	24114	1207	24120
3137	1210	24114	1207	24119
3138	1210	24115	1207	24119
3139	1211	24114	1207	24120
3140	1210	24114	1208	24119
3141	1211	24114	1207	24120
3142	1210	24115	1208	24120
3143	1211	24114	1207	24119
3144	1210	24114	1207	24119
3145	1210	24114	1207	24119
3146	1210	24114	1207	24119
3147	1211	24114	1207	24121
3148	1210	24115	1208	24120
3149	1211	24115	1208	24120
3150	1211	24115	1207	24120
3151	1210	24115	1207	24120
3152	1210	24114	1207	24119
3153	1210	24114	1207	24120
3154	1210	24115	1208	24121
3155	1211	24115	1207	24121
3156	1211	24115	1207	24120
3157	1211	24115	1207	24120
3158	1210	24113	1207	24119
3159	1210	24115	1207	24119
3160	1210	24114	1207	24120
3161	1210	24114	1208	24119
3162	1210	24115	1208	24120
3163	1211	24114	1208	24120
3164	1211	24114	1208	24120
3165	1211	24115	1207	24120
3166	1211	24115	1207	24120
3167	1210	24114	1208	24119
3168	1210	24114	1207	24120
3169	1211	24115	1208	24119
3170	1211	24115	1208	24119
3171	1211	24115	1208	24121
3172	1211	24115	1207	24120
3173	1211	24115	1207	24119
3174	1211	24114	1208	24120
3175	1210	24115	1207	24119
3176	1210	24115	1207	24120
3177	1210	24115	1208	24120
3178	1210	24115	1208	24120
3179	1211	24115	1207	24120
3180	1210	24115	1208	24120
3181	1210	24114	1207	24120
3182	1210	24114	1207	24119
3183	1210	24114	1207	24120
3184	1211	24115	1207	24120
3185	1210	24115	1208	24120
3186	1211	24115	1208	24120
3187	1211	24114	1207	24119
3188	1211	24114	1207	24119
3189	1210	24115	1208	24120
3190	1210	24114	1207	24120
3191	1211	24115	1208	24119
3192	1211	24115	1208	24120
3193	1210	24114	1208	24119
3194	1211	24117	1207	24121
3195	1210	24117	1207	24122
3196	1210	24116	1208	24121
3197	1210	24116	1207	24121
3198	1210	24116	1208	24121
3199	1211	24116	1208	24121
3200	1211	24117	1207	24122
3201	1211	24116	1208	24121
3202	1210	24116	1207	24121
3203	1211	24116	1207	24121
3204	1210	24116	1207	24121
3205	1210	24116	1208	24121
3206	1211	24116	1208	24122
3207	1211	24116	1208	24121
3208	1211	24117	1208	24121
3209	1211	24115	1207	24121
3210	1210	24116	1207	24121
3211	1211	24115	1207	24122
3212	1210	24116	1207	24121
3213	1210	24116	1207	24121
3214	1211	24116	1208	24122
3215	1210	24116	1208	24121
3216	1211	24115	1207	24120
3217	1210	24115	1207	24121
3218	1210	24116	1207	24121
3219	1211	24116	1207	24121
3220	1211	24116	1208	24121
3221	1211	24117	1207	24121
3222	1211	24116	1208	24121
3223	1210	24117	1208	24121
3224	1211	24116	1206	24121
3225	1210	24115	1207	24120
3226	1210	24116	1206	24120
3227	1210	24115	1208	24121
3228	1211	24116	1208	24121
3229	1210	24117	1208	24122
3230	1211	24116	1208	24121
3231	1211	24116	1207	24121
3232	1211	24115	1207	24121
3233	1211	24116	1208	24120
3234	1210	24115	1207	24121
3235	1211	24116	1208	24121
3236	1211	24116	1208	24121
3237	1211	24116	1207	24121
3238	1211	24116	1207	24121
3239	1210	24116	1207	24120
3240	1210	24115	1207	24122
3241	1210	24116	1208	24122
3242	1211	24117	1208	24121
3243	1210	24116	1207	24122
3244	1210	24117	1208	24121
3245	1211	24116	1208	24121
3246	1210	24116	1207	24122
3247	1210	24117	1207	24122
3248	1210	24116	1207	24121
3249	1210	24116	1208	24121
3250	1210	24117	1208	24122
3251	1211	24116	1208	24122
3252	1210	24117	1207	24122
3253	1210	24117	1207	24121
3254	1210	24115	1207	24121
3255	1210	24116	1207	24120
3256	1210	24115	1207	24122
3257	1210	24116	1208	24121
3258	1211	24117	1208	24121
3259	1211	24116	1208	24121
3260	1210	24116	1208	24121
3261	1210	24116	1207	24121
3262	1210	24116	1207	24121
3263	1210	24115	1207	24120
3264	1211	24117	1208	24122
3265	1211	24117	1208	24122
3266	1210	24117	1208	24121
3267	1210	24117	1207	24121
3268	1211	24117	1207	24121
3269	1210	24116	1207	24122
3270	1210	24116	1207	24122
3271	1210	24116	1207	24121
3272	1211	24117	1207	24122
3273	1211	24116	1207	24121
3274	1210	24116	1207	24121
3275	1210	24116	1207	24122
3276	1210	24116	1207	24121
3277	1210	24116	1207	24121
3278	1211	24115	1207	24121
3279	1211	24116	1208	24121
3280	1211	24116	1208	24121
3281	1210	24115	1207	24121
3282	1210	24116	1207	24121
3283	1210	24116	1207	24121
3284	1210	24117	1207	24121
3285	1210	24116	1207	24121
3286	1211	24115	1207	24121
3287	1211	24117	1208	24122
3288	1210	24117	1208	24122
3289	1211	24116	1207	24121
3290	1210	24116	1207	24121
3291	1210	24116	1207	24121
3292	1210	24116	1207	24121
3293	1210	24117	1208	24122
3294	1210	24116	1207	24122
3295	1211	24117	1208	24122
3296	1210	24116	1207	24121
3297	1210	24116	1207	24121
3298	1210	24116	1207	24121
3299	1210	24116	1207	24122
3300	1210	24116	1208	24121
3301	1211	24116	1208	24121
3302	1211	24116	1207	24122
3303	1210	24116	1208	24121
3304	1210	24116	1207	24121
3305	1210	24116	1207	24121
3306	1210	24117	1207	24121
3307	1210	24116	1207	24122
3308	1211	24116	1208	24121
3309	1210	24116	1208	24121
3310	1211	24116	1208	24122
3311	1211	24117	1207	24122
3312	1210	24117	1207	24122
3313	1210	24116	1207	24121
3314	1210	24116	1207	24121
3315	1210	24116	1207	24122
3316	1210	24117	1208	24121
3317	1211	24117	1207	24122
3318	1211	24116	1207	24121
3319	1210	24116	1207	24121
3320	1210	24116	1207	24121
3321	1210	24115	1207	24121
3322	1210	24117	1208	24122
3323	1211	24116	1208	24121
3324	1211	24116	1208	24121
3325	1211	24116	1208	24121
3326	1210	24115	1207	24121
3327	1210	24115	1207	24120
3328	1308	24017	1305	24022
3329	1308	24017	1305	24022
3330	1308	24017	1306	24022
3331	1308	24017	1305	24022
3332	1309	24017	1306	24022
3333	1309	24017	1306	24022
3334	1308	24018	1305	24022
3335	1309	24018	1305	24023
3336	1308	24018	1305	24022
3337	1309	24017	1305	24023
3338	1309	24017	1305	24023
3339	1309	24018	1305	24023
3340	1309	24018	1306	24023
3341	1308	24018	1305	24022
3342	1308	24017	1305	24023
3343	1308	24017	1304	24020
3344	1305	24014	1303	24019
3345	1306	24014	1302	24020
3346	1305	24015	1302	24020
3347	1306	24014	1302	24019
3348	1305	24014	1303	24019
3349	1305	24014	1302	24018
3350	1305	24012	1302	24019
3351	1306	24014	1303	24019
3352	1306	24014	1303	24019
3353	1306	24014	1302	24020
3354	1306	24014	1303	24019
3355	1304	24011	1300	24017
3356	1303	24011	1300	24017
3357	1304	24013	1301	24018
3358	1303	24012	1300	24017
3359	1304	24012	1301	24017
3360	1304	24013	1301	24018
3361	1304	24012	1301	24017
3362	1304	24012	1300	24017
3363	1303	24012	1300	24018
3364	1304	24012	1300	24017
3365	1303	24012	1300	24017
3366	1303	24012	1301	24018
3367	1304	24012	1301	24017
3368	1304	24012	1301	24018
3369	1304	24012	1301	24017
3370	1304	24012	1301	24017
3371	1303	24012	1301	24017
3372	1303	24012	1300	24017
3373	1303	24011	1301	24017
3374	1304	24011	1300	24018
3375	1304	24012	1301	24017
3376	1304	24013	1301	24018
3377	1304	24012	1300	24017
3378	1303	24012	1300	24017
3379	1303	24011	1300	24017
3380	1304	24012	1301	24018
3381	1304	24013	1301	24019
3382	1304	24013	1301	24018
3383	1304	24013	1301	24018
3384	1304	24013	1300	24018
3385	1304	24012	1300	24017
3386	1304	24013	1301	24018
3387	1304	24012	1300	24017
3388	1304	24012	1301	24018
3389	1304	24013	1301	24018
3390	1304	24013	1301	24018
3391	1304	24012	1301	24017
3392	1303	24012	1300	24017
3393	1303	24013	1301	24017
3394	1303	24012	1301	24017
3395	1303	24012	1301	24018
3396	1304	24013	1301	24018
3397	1304	24012	1301	24017
3398	1304	24013	1300	24018
3399	1303	24013	1300	24017
3400	1303	24012	1300	24018
3401	1303	24012	1301	24017
3402	1303	24012	1301	24017
3403	1304	24012	1301	24019
3404	1304	24013	1301	24018
3405	1304	24013	1301	24018
3406	1304	24012	1300	24018
3407	1303	24012	1300	24017
3408	1303	24012	1300	24018
3409	1303	24012	1300	24018
3410	1304	24013	1301	24018
3411	1304	24013	1301	24018
3412	1304	24013	1300	24018
3413	1304	24012	1300	24017
3414	1303	24012	1301	24018
3415	1304	24013	1300	24018
3416	1304	24012	1300	24018
