x	ch0	ch1	ch2	ch3
2712	1015	24305	1011	24308
2713	1013	24303	1011	24309
2714	1014	24305	1012	24310
2715	1014	24306	1011	24310
2716	1015	24304	1012	24310
2717	1014	24305	1012	24309
2718	1014	24305	1011	24309
2719	1014	24304	1011	24310
2720	1013	24305	1010	24309
2721	1014	24304	1011	24310
2722	1014	24305	1011	24310
2723	1014	24305	1012	24309
2724	1014	24305	1012	24310
2725	1015	24305	1011	24310
2726	1015	24305	1012	24311
2727	1014	24305	1012	24309
2728	1014	24305	1011	24309
2729	1014	24304	1012	24309
2730	1014	24304	1011	24310
2731	1014	24305	1012	24310
2732	1014	24305	1012	24310
2733	1014	24305	1012	24309
2734	1014	24304	1011	24309
2735	1014	24304	1011	24309
2736	1015	24304	1012	24309
2737	1014	24305	1011	24310
2738	1014	24305	1011	24310
2739	1014	24305	1011	24310
2740	1015	24305	1012	24310
2741	1014	24305	1012	24310
2742	1014	24304	1011	24310
2743	1014	24305	1011	24310
2744	1014	24305	1011	24309
2745	1013	24305	1011	24310
2746	1014	24305	1012	24310
2747	1014	24305	1012	24309
2748	1014	24304	1012	24310
2749	1014	24304	1011	24309
2750	1014	24304	1011	24309
2751	1014	24305	1012	24309
2752	1014	24304	1012	24309
2753	1015	24305	1011	24309
2754	1014	24304	1012	24310
2755	1015	24305	1012	24310
2756	1014	24304	1012	24309
2757	1014	24304	1011	24309
2758	1014	24305	1011	24309
2759	1014	24304	1012	24309
2760	1014	24305	1012	24310
2761	1014	24305	1012	24310
2762	1014	24305	1012	24310
2763	1014	24305	1012	24310
2764	1014	24305	1011	24310
2765	1014	24304	1011	24309
2766	1014	24305	1011	24310
2767	1014	24305	1012	24310
2768	1014	24306	1012	24310
2769	1014	24305	1011	24310
2770	1014	24305	1011	24309
2771	1014	24305	1011	24309
2772	1014	24305	1011	24310
2773	1014	24305	1011	24309
2774	1014	24306	1011	24309
2775	1014	24305	1012	24309
2776	1014	24305	1012	24309
2777	1015	24305	1011	24310
2778	1014	24304	1011	24310
2779	1014	24305	1011	24309
2780	1014	24304	1011	24309
2781	1014	24304	1011	24309
2782	1014	24305	1012	24310
2783	1014	24305	1012	24311
2784	1014	24306	1012	24310
2785	1014	24305	1011	24310
2786	1014	24305	1012	24310
2787	1014	24306	1012	24310
2788	1014	24305	1011	24310
2789	1014	24305	1012	24310
2790	1014	24306	1011	24310
2791	1014	24305	1012	24310
2792	1014	24305	1012	24309
2793	1014	24304	1011	24310
2794	1014	24304	1011	24309
2795	1014	24305	1011	24310
2796	1014	24306	1012	24310
2797	1014	24306	1012	24310
2798	1014	24305	1012	24309
2799	1015	24305	1011	24310
2800	1014	24304	1011	24308
2801	1014	24305	1011	24309
2802	1013	24304	1010	24309
2803	1014	24305	1011	24309
2804	1014	24305	1011	24310
2805	1014	24305	1012	24309
2806	1014	24304	1011	24309
2807	1014	24305	1011	24311
2808	1014	24306	1011	24310
2809	1014	24306	1012	24310
2810	1014	24305	1011	24310
2811	1014	24306	1012	24310
2812	1014	24305	1011	24310
2813	1014	24306	1011	24310
2814	1014	24306	1011	24310
2815	1014	24305	1011	24310
2816	1112	24206	1109	24210
2817	1112	24206	1109	24210
2818	1112	24206	1110	24211
2819	1112	24206	1110	24210
2820	1112	24206	1109	24212
2821	1112	24206	1110	24211
2822	1112	24206	1109	24211
2823	1112	24205	1109	24211
2824	1112	24205	1109	24210
2825	1112	24206	1109	24211
2826	1112	24206	1109	24212
2827	1112	24206	1110	24210
2828	1112	24206	1110	24211
2829	1112	24206	1109	24209
2830	1112	24206	1109	24210
2831	1112	24205	1109	24211
2832	1112	24206	1110	24210
2833	1113	24206	1110	24210
2834	1112	24206	1110	24210
2835	1112	24206	1109	24210
2836	1112	24207	1110	24211
2837	1112	24206	1110	24210
2838	1111	24206	1109	24210
2839	1113	24205	1109	24210
2840	1112	24206	1110	24210
2841	1112	24206	1109	24211
2842	1113	24205	1110	24211
2843	1112	24207	1110	24210
2844	1112	24205	1109	24210
2845	1112	24205	1109	24209
2846	1112	24205	1110	24210
2847	1112	24205	1109	24211
2848	1112	24206	1110	24211
2849	1112	24206	1109	24211
2850	1112	24206	1110	24211
2851	1112	24205	1109	24210
2852	1112	24205	1109	24210
2853	1113	24205	1109	24212
2854	1112	24208	1109	24212
2855	1112	24207	1110	24212
2856	1113	24207	1110	24211
2857	1112	24208	1110	24212
2858	1112	24206	1109	24212
2859	1112	24207	1109	24212
2860	1112	24208	1109	24212
2861	1112	24206	1110	24212
2862	1112	24207	1109	24211
2863	1113	24207	1110	24212
2864	1112	24207	1109	24211
2865	1113	24207	1110	24212
2866	1112	24206	1109	24212
2867	1112	24207	1110	24211
2868	1112	24206	1109	24211
2869	1112	24206	1110	24211
2870	1112	24207	1110	24211
2871	1112	24207	1109	24212
2872	1112	24207	1110	24211
2873	1112	24206	1109	24211
2874	1112	24206	1109	24211
2875	1112	24206	1110	24210
2876	1112	24206	1109	24212
2877	1113	24207	1110	24212
2878	1113	24207	1110	24212
2879	1113	24207	1110	24212
2880	1112	24207	1110	24211
2881	1112	24206	1109	24211
2882	1112	24206	1110	24212
2883	1112	24207	1110	24212
2884	1112	24207	1109	24212
2885	1113	24207	1110	24211
2886	1112	24207	1110	24212
2887	1112	24206	1110	24212
2888	1112	24206	1109	24212
2889	1112	24207	1109	24212
2890	1112	24206	1109	24212
2891	1112	24206	1110	24211
2892	1112	24206	1110	24212
2893	1112	24206	1110	24211
2894	1112	24207	1110	24212
2895	1112	24206	1109	24211
2896	1112	24206	1110	24211
2897	1112	24207	1109	24210
2898	1112	24206	1109	24211
2899	1112	24206	1110	24211
2900	1113	24208	1110	24213
2901	1113	24208	1109	24213
2902	1112	24207	1109	24212
2903	1112	24207	1109	24212
2904	1112	24207	1110	24212
2905	1112	24207	1109	24212
2906	1112	24208	1109	24212
2907	1112	24207	1110	24212
2908	1113	24208	1110	24212
2909	1113	24207	1110	24212
2910	1112	24207	1109	24211
2911	1112	24207	1109	24212
2912	1112	24207	1110	24212
2913	1112	24207	1109	24211
2914	1113	24207	1110	24212
2915	1113	24207	1110	24212
2916	1113	24207	1110	24211
2917	1112	24206	1109	24212
2918	1112	24208	1109	24212
2919	1112	24207	1109	24212
2920	1112	24207	1110	24212
2921	1112	24208	1110	24212
2922	1112	24206	1109	24212
2923	1112	24208	1110	24212
2924	1112	24208	1109	24212
2925	1112	24207	1109	24211
2926	1112	24207	1109	24212
2927	1112	24207	1109	24212
2928	1112	24207	1109	24211
2929	1112	24208	1110	24212
2930	1112	24207	1109	24212
2931	1112	24208	1110	24211
2932	1112	24207	1109	24212
2933	1112	24206	1109	24212
2934	1112	24206	1110	24211
2935	1112	24207	1110	24212
2936	1112	24208	1110	24212
2937	1113	24208	1110	24212
2938	1112	24207	1110	24212
2939	1112	24207	1109	24212
2940	1113	24206	1110	24211
2941	1112	24207	1110	24212
2942	1112	24207	1109	24211
2943	1113	24207	1110	24212
2944	1112	24207	1109	24211
2945	1112	24207	1110	24211
2946	1113	24206	1110	24213
2947	1112	24207	1109	24212
2948	1112	24207	1110	24212
2949	1112	24207	1109	24212
2950	1113	24207	1110	24212
2951	1112	24207	1110	24212
2952	1113	24208	1110	24212
2953	1112	24208	1110	24212
2954	1112	24207	1109	24212
2955	1112	24207	1109	24211
2956	1112	24207	1109	24212
2957	1112	24207	1110	24211
2958	1113	24208	1110	24213
2959	1112	24207	1109	24212
2960	1112	24208	1110	24212
2961	1112	24207	1110	24212
2962	1112	24207	1109	24212
2963	1112	24206	1110	24211
2964	1112	24207	1110	24213
2965	1113	24207	1110	24212
2966	1112	24207	1110	24211
2967	1113	24207	1110	24212
2968	1112	24207	1109	24211
2969	1112	24206	1110	24212
2970	1112	24207	1109	24212
2971	1112	24207	1109	24212
2972	1112	24208	1109	24212
2973	1112	24207	1110	24212
2974	1112	24207	1109	24212
2975	1112	24207	1109	24213
2976	1112	24208	1109	24212
2977	1112	24207	1109	24212
2978	1112	24207	1109	24212
2979	1112	24207	1110	24212
2980	1112	24207	1110	24211
2981	1113	24207	1110	24211
2982	1112	24207	1110	24212
2983	1112	24206	1109	24212
2984	1112	24206	1109	24211
2985	1112	24206	1110	24211
2986	1112	24206	1110	24211
2987	1112	24207	1109	24212
2988	1112	24207	1110	24212
2989	1112	24208	1110	24212
2990	1112	24207	1110	24211
2991	1112	24206	1109	24211
2992	1112	24206	1110	24211
2993	1112	24208	1110	24213
2994	1113	24208	1110	24212
2995	1112	24207	1109	24212
2996	1112	24208	1109	24213
2997	1112	24207	1109	24213
2998	1112	24207	1110	24212
2999	1112	24208	1109	24212
3000	1112	24207	1109	24212
3001	1112	24208	1110	24212
3002	1112	24208	1110	24212
3003	1112	24207	1110	24212
3004	1112	24208	1109	24212
3005	1112	24207	1109	24212
3006	1112	24207	1109	24212
3007	1112	24207	1109	24212
3008	1112	24207	1110	24211
3009	1112	24207	1110	24212
3010	1112	24207	1110	24212
3011	1112	24207	1110	24212
3012	1112	24207	1109	24212
3013	1112	24207	1109	24212
3014	1112	24207	1109	24211
3015	1112	24207	1109	24212
3016	1113	24208	1110	24213
3017	1112	24207	1109	24212
3018	1112	24207	1110	24212
3019	1112	24207	1109	24212
3020	1112	24207	1110	24212
3021	1113	24206	1109	24212
3022	1112	24207	1109	24212
3023	1112	24207	1110	24213
3024	1112	24208	1110	24211
3025	1113	24208	1110	24212
3026	1113	24207	1110	24212
3027	1112	24206	1109	24212
3028	1112	24207	1109	24212
3029	1112	24207	1109	24212
3030	1112	24207	1110	24212
3031	1112	24207	1110	24212
3032	1113	24207	1110	24212
3033	1113	24207	1110	24212
3034	1112	24207	1109	24211
3035	1112	24207	1109	24211
3036	1112	24207	1110	24212
3037	1112	24207	1109	24212
3038	1113	24207	1110	24212
3039	1112	24207	1110	24213
3040	1113	24208	1109	24213
3041	1113	24208	1109	24212
3042	1112	24208	1109	24213
3043	1113	24208	1109	24212
3044	1112	24207	1109	24212
3045	1112	24208	1110	24213
3046	1112	24208	1110	24214
3047	1112	24209	1110	24213
3048	1112	24209	1110	24212
3049	1112	24207	1109	24212
3050	1112	24207	1109	24212
3051	1112	24208	1109	24212
3052	1112	24208	1110	24213
3053	1113	24208	1109	24213
3054	1112	24208	1109	24212
3055	1112	24208	1110	24212
3056	1112	24207	1109	24211
3057	1112	24208	1110	24212
3058	1112	24208	1110	24212
3059	1112	24207	1109	24212
3060	1112	24208	1110	24213
3061	1113	24207	1110	24212
3062	1113	24208	1110	24212
3063	1112	24207	1109	24212
3064	1112	24207	1109	24213
3065	1112	24207	1109	24212
3066	1112	24207	1109	24213
3067	1113	24207	1109	24212
3068	1112	24207	1110	24213
3069	1112	24208	1109	24213
3070	1112	24208	1109	24212
3071	1112	24207	1110	24212
3072	1210	24108	1208	24113
3073	1210	24108	1207	24112
3074	1210	24108	1208	24113
3075	1210	24109	1208	24113
3076	1211	24109	1208	24114
3077	1211	24108	1208	24113
3078	1210	24108	1208	24112
3079	1211	24108	1208	24112
3080	1211	24108	1207	24113
3081	1210	24108	1208	24113
3082	1211	24108	1208	24113
3083	1211	24108	1208	24113
3084	1211	24108	1208	24113
3085	1211	24108	1207	24112
3086	1210	24109	1207	24113
3087	1210	24109	1207	24114
3088	1210	24109	1207	24114
3089	1211	24109	1207	24114
3090	1210	24109	1208	24113
3091	1210	24109	1208	24113
3092	1210	24109	1207	24114
3093	1211	24109	1207	24113
3094	1210	24109	1207	24114
3095	1210	24108	1207	24113
3096	1210	24109	1208	24113
3097	1211	24108	1208	24113
3098	1210	24108	1208	24114
3099	1210	24109	1208	24113
3100	1210	24108	1208	24113
3101	1211	24108	1207	24113
3102	1210	24108	1207	24113
3103	1210	24108	1208	24114
3104	1211	24109	1208	24113
3105	1210	24108	1208	24113
3106	1210	24108	1208	24114
3107	1211	24108	1207	24113
3108	1211	24107	1207	24113
3109	1210	24108	1207	24114
3110	1210	24109	1207	24114
3111	1210	24109	1208	24113
3112	1211	24109	1208	24113
3113	1210	24109	1208	24114
3114	1211	24107	1207	24113
3115	1211	24109	1207	24113
3116	1210	24109	1207	24113
3117	1211	24108	1207	24113
3118	1211	24109	1208	24113
3119	1210	24108	1208	24113
3120	1211	24108	1208	24113
3121	1211	24109	1208	24114
3122	1210	24109	1208	24113
3123	1210	24108	1207	24113
3124	1210	24108	1208	24113
3125	1210	24108	1208	24113
3126	1210	24108	1208	24113
3127	1210	24109	1208	24114
3128	1211	24109	1208	24114
3129	1210	24108	1208	24113
3130	1210	24108	1207	24113
3131	1210	24108	1207	24113
3132	1210	24108	1207	24114
3133	1211	24109	1208	24113
3134	1211	24109	1207	24114
3135	1210	24109	1208	24114
3136	1210	24109	1207	24113
3137	1210	24108	1207	24113
3138	1210	24108	1207	24114
3139	1210	24109	1207	24114
3140	1211	24109	1208	24114
3141	1210	24109	1207	24114
3142	1211	24108	1208	24113
3143	1211	24109	1208	24113
3144	1211	24108	1208	24113
3145	1210	24108	1208	24114
3146	1211	24108	1207	24113
3147	1211	24108	1208	24113
3148	1211	24109	1208	24113
3149	1211	24108	1208	24113
3150	1211	24109	1208	24114
3151	1210	24108	1208	24114
3152	1210	24109	1208	24113
3153	1210	24108	1207	24112
3154	1210	24108	1207	24113
3155	1211	24108	1208	24113
3156	1211	24109	1208	24114
3157	1211	24109	1208	24114
3158	1211	24109	1207	24114
3159	1210	24109	1208	24113
3160	1211	24109	1207	24113
3161	1210	24108	1208	24113
3162	1211	24109	1208	24114
3163	1210	24109	1207	24113
3164	1211	24109	1208	24113
3165	1211	24108	1207	24113
3166	1210	24108	1208	24113
3167	1210	24108	1207	24114
3168	1210	24108	1208	24113
3169	1211	24109	1208	24113
3170	1211	24108	1208	24114
3171	1211	24108	1208	24113
3172	1211	24108	1208	24113
3173	1210	24108	1207	24113
3174	1210	24109	1207	24113
3175	1210	24107	1208	24113
3176	1210	24108	1207	24113
3177	1211	24108	1208	24113
3178	1210	24107	1208	24113
3179	1210	24109	1208	24114
3180	1210	24109	1207	24113
3181	1210	24109	1207	24113
3182	1210	24109	1207	24114
3183	1210	24109	1207	24113
3184	1210	24108	1207	24113
3185	1211	24109	1208	24114
3186	1211	24109	1208	24114
3187	1210	24109	1207	24113
3188	1210	24108	1208	24114
3189	1210	24108	1208	24113
3190	1210	24108	1207	24113
3191	1211	24109	1208	24113
3192	1210	24109	1208	24114
3193	1211	24108	1208	24113
3194	1210	24108	1207	24112
3195	1209	24107	1207	24112
3196	1209	24107	1207	24114
3197	1210	24107	1207	24113
3198	1210	24108	1207	24113
3199	1211	24108	1208	24113
3200	1211	24109	1208	24113
3201	1210	24108	1207	24113
3202	1210	24107	1207	24114
3203	1210	24109	1208	24114
3204	1210	24109	1207	24113
3205	1210	24108	1208	24113
3206	1211	24108	1208	24114
3207	1211	24108	1208	24113
3208	1211	24109	1208	24114
3209	1211	24109	1207	24113
3210	1210	24108	1207	24113
3211	1210	24108	1208	24113
3212	1210	24108	1207	24113
3213	1210	24108	1207	24113
3214	1211	24109	1208	24114
3215	1211	24108	1208	24113
3216	1210	24109	1207	24112
3217	1210	24108	1207	24113
3218	1210	24108	1208	24113
3219	1210	24108	1207	24112
3220	1210	24108	1208	24114
3221	1211	24108	1208	24113
3222	1211	24109	1208	24113
3223	1211	24108	1208	24113
3224	1210	24108	1208	24112
3225	1210	24108	1208	24114
3226	1210	24110	1208	24115
3227	1210	24110	1207	24115
3228	1211	24110	1208	24115
3229	1210	24110	1208	24114
3230	1211	24110	1208	24115
3231	1210	24109	1207	24114
3232	1210	24110	1207	24115
3233	1210	24109	1207	24114
3234	1210	24110	1207	24115
3235	1210	24110	1207	24115
3236	1211	24109	1208	24115
3237	1211	24110	1208	24115
3238	1211	24110	1208	24115
3239	1210	24110	1207	24115
3240	1210	24110	1207	24115
3241	1210	24110	1207	24114
3242	1210	24109	1207	24114
3243	1211	24110	1207	24115
3244	1210	24110	1207	24115
3245	1210	24109	1208	24114
3246	1210	24110	1207	24113
3247	1210	24109	1207	24114
3248	1210	24109	1207	24113
3249	1211	24110	1208	24116
3250	1210	24110	1208	24115
3251	1210	24110	1208	24115
3252	1211	24110	1207	24115
3253	1211	24110	1208	24114
3254	1210	24110	1208	24114
3255	1210	24110	1207	24115
3256	1210	24110	1207	24114
3257	1210	24110	1208	24115
3258	1210	24109	1208	24115
3259	1211	24110	1207	24114
3260	1211	24109	1208	24114
3261	1210	24110	1207	24114
3262	1210	24109	1207	24115
3263	1210	24109	1208	24115
3264	1210	24110	1208	24114
3265	1211	24109	1208	24114
3266	1210	24109	1208	24115
3267	1210	24110	1207	24115
3268	1210	24109	1208	24115
3269	1210	24110	1207	24114
3270	1210	24110	1207	24114
3271	1210	24108	1208	24114
3272	1211	24110	1208	24115
3273	1210	24111	1208	24116
3274	1211	24110	1208	24116
3275	1210	24110	1207	24115
3276	1210	24110	1207	24114
3277	1210	24109	1208	24114
3278	1210	24110	1207	24115
3279	1211	24110	1207	24115
3280	1210	24110	1207	24115
3281	1210	24111	1208	24115
3282	1210	24110	1207	24114
3283	1210	24109	1207	24114
3284	1210	24110	1207	24114
3285	1210	24110	1208	24114
3286	1210	24110	1207	24116
3287	1210	24109	1208	24116
3288	1210	24111	1207	24114
3289	1211	24109	1208	24115
3290	1210	24110	1207	24115
3291	1210	24110	1207	24114
3292	1210	24109	1207	24114
3293	1211	24110	1208	24115
3294	1211	24110	1208	24115
3295	1211	24109	1207	24115
3296	1210	24111	1208	24115
3297	1210	24109	1207	24114
3298	1210	24110	1208	24115
3299	1210	24110	1207	24115
3300	1210	24109	1207	24114
3301	1211	24109	1208	24115
3302	1211	24111	1207	24115
3303	1210	24110	1208	24115
3304	1210	24111	1207	24114
3305	1210	24110	1207	24114
3306	1210	24109	1208	24115
3307	1210	24110	1208	24115
3308	1211	24110	1207	24115
3309	1211	24110	1208	24115
3310	1211	24110	1207	24115
3311	1211	24110	1208	24114
3312	1210	24109	1207	24113
3313	1210	24110	1207	24115
3314	1210	24110	1207	24114
3315	1210	24109	1208	24114
3316	1210	24110	1207	24115
3317	1211	24110	1208	24114
3318	1210	24110	1208	24114
3319	1211	24110	1207	24115
3320	1210	24110	1208	24115
3321	1210	24110	1207	24115
3322	1210	24109	1207	24115
3323	1210	24110	1208	24115
3324	1210	24110	1208	24115
3325	1210	24110	1208	24115
3326	1211	24110	1207	24115
3327	1210	24109	1208	24115
3328	1308	24011	1306	24015
3329	1309	24010	1305	24015
3330	1309	24010	1306	24016
3331	1308	24011	1306	24016
3332	1308	24011	1305	24016
3333	1309	24010	1306	24015
3334	1308	24010	1305	24015
3335	1308	24010	1305	24015
3336	1308	24011	1305	24015
3337	1308	24012	1306	24016
3338	1309	24011	1306	24016
3339	1308	24011	1305	24015
3340	1309	24010	1305	24016
3341	1308	24010	1305	24015
3342	1309	24011	1305	24015
3343	1308	24011	1306	24015
3344	1308	24011	1306	24015
3345	1309	24011	1306	24016
3346	1309	24010	1305	24016
3347	1308	24011	1306	24015
3348	1308	24011	1305	24016
3349	1308	24011	1306	24015
3350	1308	24011	1305	24015
3351	1308	24010	1305	24016
3352	1309	24011	1306	24015
3353	1309	24011	1306	24016
3354	1309	24011	1305	24017
3355	1308	24011	1306	24015
3356	1308	24010	1306	24016
3357	1308	24009	1305	24015
3358	1308	24011	1306	24015
3359	1308	24011	1306	24016
3360	1309	24011	1306	24016
3361	1309	24011	1306	24016
3362	1309	24010	1306	24016
3363	1308	24011	1305	24015
3364	1308	24010	1306	24015
3365	1309	24010	1306	24016
3366	1308	24012	1305	24017
3367	1309	24011	1305	24016
3368	1308	24011	1306	24016
3369	1309	24012	1306	24016
3370	1309	24010	1305	24016
3371	1308	24011	1306	24016
3372	1308	24011	1305	24016
3373	1309	24011	1306	24016
3374	1309	24011	1305	24017
3375	1309	24011	1306	24016
3376	1309	24011	1306	24015
3377	1309	24011	1306	24016
3378	1308	24010	1306	24016
3379	1308	24011	1305	24015
3380	1308	24010	1306	24016
3381	1308	24011	1306	24015
3382	1309	24011	1306	24015
3383	1309	24011	1305	24016
3384	1308	24011	1306	24015
3385	1308	24011	1305	24016
3386	1309	24011	1306	24016
3387	1308	24010	1306	24015
3388	1309	24010	1306	24016
3389	1309	24011	1306	24016
3390	1309	24012	1306	24016
3391	1309	24011	1306	24016
3392	1308	24010	1306	24015
3393	1309	24011	1305	24015
3394	1308	24010	1305	24016
3395	1308	24011	1305	24016
3396	1309	24011	1306	24016
3397	1309	24011	1306	24016
3398	1309	24011	1306	24016
3399	1309	24010	1305	24015
3400	1308	24011	1306	24015
3401	1309	24011	1306	24015
3402	1308	24010	1305	24015
3403	1308	24011	1306	24015
3404	1308	24011	1306	24016
3405	1308	24010	1306	24015
3406	1308	24011	1306	24015
3407	1308	24011	1306	24016
3408	1308	24011	1306	24015
3409	1309	24011	1305	24015
3410	1308	24011	1306	24016
3411	1309	24011	1306	24015
3412	1309	24012	1306	24017
3413	1309	24012	1306	24017
3414	1309	24011	1306	24016
3415	1308	24011	1305	24016
3416	1308	24011	1305	24016
3417	1308	24010	1306	24017
3418	1309	24011	1306	24017
3419	1309	24012	1306	24016
3420	1309	24011	1305	24016
3421	1309	24011	1306	24016
3422	1308	24011	1306	24015
3423	1309	24011	1306	24016
3424	1308	24011	1305	24016
3425	1309	24011	1306	24016
3426	1309	24011	1305	24016
3427	1309	24011	1306	24015
3428	1309	24011	1306	24015
3429	1308	24011	1305	24016
3430	1308	24012	1305	24016
3431	1308	24011	1305	24016
3432	1308	24011	1306	24016
3433	1309	24011	1306	24016
3434	1309	24011	1306	24016
3435	1309	24012	1306	24016
3436	1308	24011	1305	24015
3437	1308	24011	1305	24016
3438	1308	24011	1306	24016
3439	1308	24011	1305	24016
3440	1308	24011	1306	24016
3441	1308	24012	1306	24016
3442	1309	24012	1306	24017
3443	1309	24011	1305	24016
3444	1308	24011	1305	24016
3445	1308	24011	1305	24016
3446	1308	24011	1306	24016
3447	1309	24011	1305	24017
3448	1308	24011	1306	24016
3449	1309	24011	1306	24016
3450	1309	24011	1306	24016
3451	1308	24011	1305	24014
3452	1308	24010	1305	24016
3453	1309	24011	1306	24016
3454	1308	24011	1306	24016
3455	1309	24011	1305	24016
3456	1308	24011	1306	24016
3457	1308	24011	1306	24016
3458	1308	24010	1306	24017
3459	1308	24012	1306	24017
3460	1309	24011	1305	24017
3461	1309	24011	1306	24017
3462	1309	24012	1306	24016
3463	1309	24011	1306	24016
3464	1308	24012	1306	24017
3465	1309	24012	1306	24017
3466	1308	24011	1305	24017
3467	1308	24011	1306	24016
3468	1308	24011	1305	24016
3469	1308	24011	1306	24016
3470	1308	24012	1306	24016
3471	1308	24011	1306	24017
3472	1309	24011	1305	24016
3473	1308	24011	1306	24015
3474	1309	24011	1306	24016
3475	1308	24011	1305	24015
3476	1308	24012	1306	24017
3477	1308	24011	1306	24016
3478	1308	24011	1306	24016
3479	1309	24011	1306	24016
3480	1308	24011	1305	24015
3481	1308	24011	1306	24016
3482	1308	24011	1306	24017
3483	1309	24011	1306	24016
3484	1309	24012	1306	24016
3485	1309	24012	1306	24016
3486	1309	24012	1306	24016
3487	1308	24011	1305	24017
3488	1308	24012	1305	24016
3489	1308	24011	1306	24016
3490	1308	24011	1305	24016
3491	1309	24011	1306	24016
3492	1309	24011	1306	24016
3493	1309	24011	1306	24017
3494	1309	24011	1305	24016
3495	1308	24011	1305	24016
3496	1308	24011	1306	24016
3497	1308	24011	1305	24016
3498	1308	24010	1306	24015
3499	1308	24011	1306	24016
3500	1308	24012	1306	24016
3501	1309	24011	1306	24015
3502	1308	24011	1306	24015
3503	1309	24011	1305	24016
3504	1309	24010	1306	24016
3505	1308	24012	1306	24017
3506	1308	24012	1305	24017
3507	1309	24011	1306	24017
3508	1308	24012	1306	24016
3509	1309	24012	1306	24016
3510	1308	24011	1305	24016
3511	1308	24012	1305	24016
3512	1309	24011	1305	24016
3513	1308	24012	1306	24016
3514	1309	24012	1306	24017
3515	1309	24011	1306	24016
3516	1309	24011	1305	24016
3517	1308	24011	1306	24016
3518	1308	24012	1306	24016
3519	1308	24011	1305	24017
3520	1309	24011	1306	24017
3521	1309	24011	1306	24016
3522	1309	24011	1306	24016
3523	1309	24011	1306	24016
3524	1308	24011	1305	24016
3525	1309	24011	1306	24015
3526	1308	24011	1306	24016
3527	1308	24011	1306	24016
3528	1309	24012	1306	24017
3529	1309	24012	1306	24017
3530	1309	24012	1306	24017
3531	1309	24011	1306	24016
3532	1308	24011	1305	24016
3533	1308	24010	1305	24016
3534	1308	24012	1306	24016
3535	1309	24012	1306	24017
3536	1309	24012	1306	24016
3537	1308	24012	1306	24016
3538	1308	24011	1305	24016
3539	1308	24011	1306	24016
3540	1308	24011	1305	24016
3541	1309	24011	1305	24016
3542	1309	24011	1306	24016
3543	1309	24011	1306	24016
3544	1309	24011	1305	24016
3545	1309	24011	1306	24016
3546	1308	24011	1306	24016
3547	1308	24011	1305	24015
3548	1308	24010	1306	24016
3549	1308	24011	1306	24017
3550	1309	24011	1306	24016
3551	1309	24011	1306	24017
3552	1309	24013	1306	24017
3553	1308	24012	1306	24017
3554	1309	24012	1306	24017
3555	1308	24011	1305	24016
3556	1308	24011	1306	24017
3557	1309	24012	1305	24017
3558	1309	24012	1306	24017
3559	1308	24012	1306	24017
3560	1309	24011	1306	24016
3561	1309	24012	1306	24017
3562	1308	24011	1305	24016
3563	1308	24012	1305	24017
3564	1309	24012	1306	24017
3565	1309	24012	1305	24016
3566	1309	24012	1306	24016
3567	1309	24012	1306	24016
3568	1308	24011	1305	24016
3569	1308	24011	1305	24016
3570	1308	24012	1305	24016
3571	1308	24012	1306	24016
3572	1309	24012	1306	24016
3573	1309	24011	1306	24016
3574	1309	24011	1306	24016
3575	1308	24011	1306	24017
3576	1308	24011	1305	24016
3577	1308	24012	1306	24016
3578	1308	24011	1306	24017
3579	1309	24012	1306	24016
3580	1308	24011	1306	24017
3581	1309	24012	1306	24017
3582	1308	24012	1305	24017
3583	1308	24011	1305	24016
3584	1407	23912	1404	23917
3585	1406	23912	1404	23918
3586	1407	23912	1404	23918
3587	1407	23912	1404	23917
3588	1407	23912	1404	23917
3589	1407	23912	1403	23917
3590	1407	23912	1403	23917
3591	1407	23911	1404	23916
3592	1407	23912	1403	23918
3593	1406	23913	1404	23918
3594	1407	23912	1404	23917
3595	1407	23912	1404	23917
3596	1407	23912	1404	23916
3597	1406	23911	1403	23917
3598	1407	23913	1404	23918
3599	1406	23913	1404	23919
3600	1407	23913	1404	23918
3601	1407	23913	1404	23918
3602	1407	23913	1404	23918
3603	1407	23912	1404	23918
3604	1407	23913	1404	23918
3605	1407	23914	1403	23918
3606	1407	23912	1404	23918
3607	1407	23912	1404	23918
3608	1407	23913	1404	23918
3609	1407	23913	1404	23919
3610	1407	23914	1404	23918
3611	1407	23913	1404	23918
3612	1406	23912	1404	23918
3613	1407	23912	1403	23917
3614	1407	23912	1404	23917
3615	1407	23912	1404	23918
3616	1406	23913	1404	23918
3617	1407	23913	1404	23918
3618	1407	23913	1404	23918
3619	1407	23912	1404	23917
3620	1407	23912	1404	23917
3621	1407	23912	1404	23918
3622	1407	23914	1404	23918
3623	1407	23913	1404	23918
3624	1407	23913	1404	23918
3625	1407	23913	1404	23918
3626	1406	23912	1403	23918
3627	1407	23913	1404	23918
3628	1406	23913	1404	23918
3629	1406	23912	1403	23918
3630	1407	23913	1404	23918
3631	1407	23913	1404	23918
3632	1407	23913	1404	23917
3633	1407	23913	1404	23918
3634	1407	23913	1404	23918
3635	1407	23913	1404	23918
3636	1407	23913	1403	23918
3637	1407	23913	1404	23917
3638	1407	23912	1404	23918
3639	1407	23913	1404	23918
3640	1407	23913	1404	23918
3641	1407	23912	1404	23917
3642	1407	23913	1404	23918
3643	1407	23912	1404	23917
